CustomerID,ItemID,Quantity,PurchaseDate,ItemName,ItemCategory,ItemSubcategory,UnitPrice,TotalPrice,PreferredItem,CustomerSegment,EmployeeID
Cust0404,Item0008,1,2023-03-30,Hair Treatment (Deep Conditioning),Service,Treatment,34.71,34.71,Makeup Application,Occasional,Emp04
Cust0340,Item0019,1,2023-09-07,Waxing (Legs),Service,Waxing,14.32,14.32,Facial,New,Emp01
Cust0059,Item0015,1,2023-06-16,Hair Extensions (Removal),Service,Styling,147.51,147.51,Hair Styling (Blowout),Occasional,Emp02
Cust0285,Item0015,1,2023-04-01,Hair Extensions (Removal),Service,Styling,69.44,69.44,Relaxer,Occasional,Emp02
Cust0158,Item0023,3,2023-02-25,Shampoo (Color-Safe),Product,Shampoo,12.32,36.96,Moisturizer,Occasional,
Cust0351,Item0033,2,2023-09-11,Heat Protectant Spray,Product,Styling Products,37.99,75.98,Shampoo (Volume),Occasional,
Cust0331,Item0003,1,2023-04-22,Haircut (Children's),Service,Haircut,60.39,60.39,Hair Treatment (Deep Conditioning),New,Emp03
Cust0419,Item0019,1,2023-11-22,Waxing (Legs),Service,Waxing,26.5,26.5,Hair Treatment (Deep Conditioning),Regular,Emp03
Cust0415,Item0005,1,2023-12-05,Hair Coloring (Roots),Service,Coloring,98.03,98.03,Waxing (Bikini),Occasional,Emp01
Cust0077,Item0010,1,2023-07-19,Hair Styling (Updo),Service,Styling,102.65,102.65,Hair Treatment (Keratin),Occasional,Emp01
Cust0316,Item0007,1,2023-04-16,Balayage,Service,Coloring,153.87,153.87,Haircut (Women's),Occasional,Emp09
Cust0349,Item0030,3,2023-12-14,Styling Gel,Product,Styling,33.05,99.14999999999999,Toner,Occasional,
Cust0156,Item0034,3,2023-06-26,Texturizing Spray,Product,Styling Products,26.28,78.84,Face Wash,Occasional,
Cust0046,Item0020,1,2023-09-19,Waxing (Bikini),Service,Waxing,59.24,59.24,Waxing (Eyebrows),Occasional,Emp05
Cust0207,Item0030,1,2023-07-09,Styling Gel,Product,Styling,33.64,33.64,Sunscreen,Regular,
Cust0462,Item0002,1,2023-01-01,Haircut (Men's),Service,Haircut,47.05,47.05,Hair Coloring (Full),Regular,Emp09
Cust0361,Item0012,1,2023-02-26,Perm,Service,Styling,94.63,94.63,Perm,Occasional,Emp05
Cust0441,Item0001,1,2023-05-01,Haircut (Women's),Service,Haircut,68.29,68.29,Relaxer,Occasional,Emp03
Cust0222,Item0033,3,2023-06-12,Heat Protectant Spray,Product,Styling Products,16.81,50.42999999999999,Makeup Remover,Regular,
Cust0365,Item0013,1,2023-08-11,Relaxer,Service,Styling,128.38,128.38,Hair Extensions (Removal),Regular,Emp07
Cust0280,Item0006,1,2023-09-01,Highlights,Service,Coloring,173.57,173.57,Balayage,Occasional,Emp05
Cust0072,Item0013,1,2023-07-04,Relaxer,Service,Styling,42.0,42.0,Haircut (Men's),Regular,Emp09
Cust0431,Item0010,1,2023-12-10,Hair Styling (Updo),Service,Styling,58.56,58.56,Hair Treatment (Keratin),Regular,Emp04
Cust0065,Item0003,1,2023-11-28,Haircut (Children's),Service,Haircut,78.58,78.58,Balayage,New,Emp04
Cust0009,Item0016,1,2023-12-03,Makeup Application,Service,Makeup,96.67,96.67,Hair Coloring (Full),Occasional,Emp04
Cust0224,Item0025,1,2023-03-12,Conditioner (Moisturizing),Product,Conditioner,12.13,12.13,Texturizing Spray,Regular,
Cust0329,Item0035,3,2023-11-06,Makeup Remover,Product,Makeup,44.68,134.04,Dry Shampoo,Occasional,
Cust0477,Item0006,1,2023-08-21,Highlights,Service,Coloring,129.46,129.46,Makeup Application,Occasional,Emp07
Cust0261,Item0015,1,2023-07-16,Hair Extensions (Removal),Service,Styling,54.96,54.96,Waxing (Eyebrows),Occasional,Emp08
Cust0182,Item0014,1,2023-11-06,Hair Extensions (Installation),Service,Styling,112.78,112.78,Waxing (Eyebrows),Regular,Emp10
Cust0004,Item0008,1,2023-12-31,Hair Treatment (Deep Conditioning),Service,Treatment,40.48,40.48,Waxing (Bikini),Occasional,Emp07
Cust0257,Item0018,1,2023-10-23,Waxing (Eyebrows),Service,Waxing,13.66,13.66,Hair Coloring (Roots),Regular,Emp01
Cust0188,Item0002,1,2023-10-18,Haircut (Men's),Service,Haircut,32.11,32.11,Relaxer,New,Emp09
Cust0248,Item0024,3,2023-09-04,Conditioner (Volume),Product,Conditioner,17.31,51.92999999999999,Moisturizer,New,
Cust0493,Item0005,1,2023-09-27,Hair Coloring (Roots),Service,Coloring,160.3,160.3,Relaxer,Occasional,Emp03
Cust0440,Item0029,2,2023-09-22,Hair Spray,Product,Styling Products,42.18,84.36,Moisturizer,Occasional,
Cust0041,Item0020,1,2023-02-15,Waxing (Bikini),Service,Waxing,41.02,41.02,Haircut (Men's),Occasional,Emp09
Cust0126,Item0003,1,2023-12-17,Haircut (Children's),Service,Haircut,47.77,47.77,Hair Extensions (Removal),Regular,Emp10
Cust0325,Item0019,1,2023-06-09,Waxing (Legs),Service,Waxing,38.33,38.33,Haircut (Children's),Occasional,Emp07
Cust0314,Item0011,1,2023-10-01,Hair Styling (Blowout),Service,Styling,89.93,89.93,Hair Extensions (Installation),Regular,Emp08
Cust0399,Item0015,1,2023-09-20,Hair Extensions (Removal),Service,Styling,44.0,44.0,Hair Extensions (Removal),Occasional,Emp02
Cust0464,Item0011,1,2023-08-04,Hair Styling (Blowout),Service,Styling,145.04,145.04,Haircut (Women's),Regular,Emp04
Cust0181,Item0030,2,2023-03-27,Styling Gel,Product,Styling,28.98,57.96,Dry Shampoo,Occasional,
Cust0019,Item0020,1,2023-06-05,Waxing (Bikini),Service,Waxing,13.71,13.71,Hair Treatment (Deep Conditioning),Occasional,Emp07
Cust0373,Item0029,1,2023-11-19,Hair Spray,Product,Styling Products,27.79,27.79,Makeup Remover,Occasional,
Cust0243,Item0019,1,2023-01-27,Waxing (Legs),Service,Waxing,54.66,54.66,Haircut (Men's),Regular,Emp01
Cust0337,Item0021,2,2023-09-06,Shampoo (Volume),Product,Shampoo,16.94,33.88,Makeup Remover,New,
Cust0043,Item0003,1,2023-05-23,Haircut (Children's),Service,Haircut,67.87,67.87,Facial,New,Emp06
Cust0130,Item0009,1,2023-05-21,Hair Treatment (Keratin),Service,Treatment,98.96,98.96,Hair Styling (Blowout),Occasional,Emp05
Cust0440,Item0004,1,2023-11-06,Hair Coloring (Full),Service,Coloring,85.95,85.95,Hair Extensions (Removal),Occasional,Emp10
Cust0090,Item0025,3,2023-08-17,Conditioner (Moisturizing),Product,Conditioner,23.14,69.42,Conditioner (Volume),New,
Cust0190,Item0029,3,2023-05-01,Hair Spray,Product,Styling Products,26.68,80.03999999999999,Styling Mousse,Occasional,
Cust0249,Item0017,1,2023-01-17,Facial,Service,Facial,131.17,131.17,Hair Extensions (Removal),Occasional,Emp05
Cust0176,Item0025,3,2023-03-20,Conditioner (Moisturizing),Product,Conditioner,23.81,71.42999999999999,Heat Protectant Spray,Occasional,
Cust0429,Item0014,1,2023-07-16,Hair Extensions (Installation),Service,Styling,77.3,77.3,Relaxer,New,Emp07
Cust0122,Item0006,1,2023-04-18,Highlights,Service,Coloring,140.75,140.75,Waxing (Bikini),New,Emp10
Cust0296,Item0032,1,2023-11-25,Dry Shampoo,Product,Shampoo,25.91,25.91,Hair Mask,Regular,
Cust0136,Item0024,1,2023-03-27,Conditioner (Volume),Product,Conditioner,28.65,28.65,Shampoo (Volume),Occasional,
Cust0238,Item0010,1,2023-09-01,Hair Styling (Updo),Service,Styling,111.36,111.36,Hair Coloring (Full),Occasional,Emp03
Cust0383,Item0038,1,2023-07-14,Sunscreen,Product,Skincare,38.12,38.12,Face Wash,Regular,
Cust0350,Item0036,2,2023-03-16,Face Wash,Product,Skincare,28.05,56.1,Hair Spray,Occasional,
Cust0272,Item0021,2,2023-08-18,Shampoo (Volume),Product,Shampoo,29.12,58.24,Shampoo (Volume),New,
Cust0196,Item0017,1,2023-12-16,Facial,Service,Facial,86.64,86.64,Relaxer,New,Emp01
Cust0490,Item0018,1,2023-11-23,Waxing (Eyebrows),Service,Waxing,41.55,41.55,Hair Treatment (Keratin),Occasional,Emp09
Cust0182,Item0034,3,2023-11-30,Texturizing Spray,Product,Styling Products,32.15,96.44999999999999,Heat Protectant Spray,Regular,
Cust0440,Item0009,1,2023-05-17,Hair Treatment (Keratin),Service,Treatment,94.11,94.11,Hair Extensions (Removal),Occasional,Emp06
Cust0411,Item0019,1,2023-07-20,Waxing (Legs),Service,Waxing,44.65,44.65,Waxing (Legs),Occasional,Emp07
Cust0237,Item0028,3,2023-12-11,Hair Serum,Product,Treatment Products,28.12,84.36,Hair Spray,Regular,
Cust0302,Item0037,2,2023-12-13,Moisturizer,Product,Skincare,48.14,96.28,Styling Mousse,Occasional,
Cust0354,Item0031,3,2023-01-06,Styling Mousse,Product,Styling,35.2,105.60000000000001,Sunscreen,New,
Cust0345,Item0003,1,2023-01-07,Haircut (Children's),Service,Haircut,42.93,42.93,Hair Coloring (Roots),Occasional,Emp05
Cust0211,Item0004,1,2023-12-17,Hair Coloring (Full),Service,Coloring,103.23,103.23,Hair Coloring (Full),New,Emp10
Cust0229,Item0010,1,2023-05-09,Hair Styling (Updo),Service,Styling,43.4,43.4,Highlights,Occasional,Emp01
Cust0099,Item0020,1,2023-02-17,Waxing (Bikini),Service,Waxing,35.62,35.62,Hair Treatment (Deep Conditioning),Regular,Emp02
Cust0030,Item0027,3,2023-11-23,Hair Mask,Product,Treatment Products,49.0,147.0,Face Wash,Regular,
Cust0063,Item0024,1,2023-11-06,Conditioner (Volume),Product,Conditioner,27.35,27.35,Makeup Remover,New,
Cust0067,Item0019,1,2023-04-05,Waxing (Legs),Service,Waxing,26.74,26.74,Hair Treatment (Deep Conditioning),New,Emp04
Cust0459,Item0006,1,2023-05-10,Highlights,Service,Coloring,92.64,92.64,Highlights,Occasional,Emp03
Cust0151,Item0003,1,2023-11-24,Haircut (Children's),Service,Haircut,28.68,28.68,Haircut (Children's),Occasional,Emp05
Cust0233,Item0029,2,2023-12-21,Hair Spray,Product,Styling Products,19.76,39.52,Face Wash,Regular,
Cust0463,Item0011,1,2023-05-12,Hair Styling (Blowout),Service,Styling,104.47,104.47,Hair Treatment (Keratin),Regular,Emp10
Cust0083,Item0029,1,2023-07-15,Hair Spray,Product,Styling Products,25.56,25.56,Toner,Occasional,
Cust0199,Item0002,1,2023-05-13,Haircut (Men's),Service,Haircut,21.41,21.41,Haircut (Women's),Occasional,Emp06
Cust0490,Item0026,2,2023-02-05,Conditioner (Color-Safe),Product,Conditioner,20.47,40.94,Shampoo (Color-Safe),Occasional,
Cust0252,Item0027,3,2023-07-21,Hair Mask,Product,Treatment Products,52.3,156.89999999999998,Styling Gel,New,
Cust0092,Item0004,1,2023-03-15,Hair Coloring (Full),Service,Coloring,98.12,98.12,Haircut (Men's),Regular,Emp02
Cust0277,Item0027,3,2023-11-26,Hair Mask,Product,Treatment Products,31.31,93.92999999999999,Texturizing Spray,Occasional,
Cust0055,Item0029,1,2023-01-18,Hair Spray,Product,Styling Products,34.2,34.2,Hair Spray,New,
Cust0038,Item0009,1,2023-08-17,Hair Treatment (Keratin),Service,Treatment,85.97,85.97,Relaxer,Regular,Emp10
Cust0010,Item0025,3,2023-11-24,Conditioner (Moisturizing),Product,Conditioner,18.52,55.56,Hair Serum,Occasional,
Cust0001,Item0033,2,2023-03-19,Heat Protectant Spray,Product,Styling Products,15.21,30.42,Shampoo (Color-Safe),Occasional,
Cust0359,Item0013,1,2023-10-22,Relaxer,Service,Styling,45.49,45.49,Relaxer,Occasional,Emp04
Cust0002,Item0016,1,2023-09-02,Makeup Application,Service,Makeup,59.82,59.82,Hair Treatment (Keratin),Occasional,Emp06
Cust0224,Item0003,1,2023-10-04,Haircut (Children's),Service,Haircut,78.09,78.09,Hair Coloring (Roots),Regular,Emp01
Cust0116,Item0016,1,2023-03-04,Makeup Application,Service,Makeup,82.5,82.5,Highlights,Occasional,Emp01
Cust0291,Item0012,1,2023-06-20,Perm,Service,Styling,73.68,73.68,Hair Coloring (Full),Occasional,Emp02
Cust0350,Item0002,1,2023-11-20,Haircut (Men's),Service,Haircut,52.69,52.69,Balayage,Occasional,Emp02
Cust0491,Item0012,1,2023-10-01,Perm,Service,Styling,123.88,123.88,Hair Styling (Blowout),Regular,Emp06
Cust0437,Item0023,2,2023-05-29,Shampoo (Color-Safe),Product,Shampoo,24.89,49.78,Shampoo (Color-Safe),Regular,
Cust0332,Item0018,1,2023-01-21,Waxing (Eyebrows),Service,Waxing,24.89,24.89,Haircut (Children's),New,Emp05
Cust0496,Item0007,1,2023-06-03,Balayage,Service,Coloring,122.7,122.7,Hair Styling (Blowout),Occasional,Emp07
Cust0357,Item0004,1,2023-11-19,Hair Coloring (Full),Service,Coloring,123.02,123.02,Hair Treatment (Keratin),Regular,Emp02
Cust0353,Item0003,1,2023-11-20,Haircut (Children's),Service,Haircut,38.57,38.57,Hair Styling (Blowout),Occasional,Emp08
Cust0225,Item0025,1,2023-04-09,Conditioner (Moisturizing),Product,Conditioner,38.23,38.23,Hair Spray,New,
Cust0013,Item0039,1,2023-09-08,Toner,Product,Skincare,38.09,38.09,Conditioner (Color-Safe),Occasional,
Cust0200,Item0018,1,2023-11-26,Waxing (Eyebrows),Service,Waxing,20.07,20.07,Perm,New,Emp06
Cust0158,Item0015,1,2023-01-09,Hair Extensions (Removal),Service,Styling,137.96,137.96,Hair Extensions (Installation),Occasional,Emp09
Cust0019,Item0011,1,2023-01-22,Hair Styling (Blowout),Service,Styling,86.93,86.93,Hair Treatment (Deep Conditioning),Occasional,Emp01
Cust0208,Item0017,1,2023-08-23,Facial,Service,Facial,149.25,149.25,Waxing (Bikini),Regular,Emp09
Cust0482,Item0018,1,2023-03-18,Waxing (Eyebrows),Service,Waxing,22.85,22.85,Hair Coloring (Roots),Occasional,Emp01
Cust0380,Item0003,1,2023-01-19,Haircut (Children's),Service,Haircut,39.84,39.84,Waxing (Legs),Occasional,Emp04
Cust0377,Item0001,1,2023-08-30,Haircut (Women's),Service,Haircut,21.38,21.38,Hair Extensions (Installation),Occasional,Emp09
Cust0465,Item0022,1,2023-12-26,Shampoo (Moisturizing),Product,Shampoo,17.33,17.33,Conditioner (Volume),New,
Cust0333,Item0006,1,2023-11-20,Highlights,Service,Coloring,104.06,104.06,Hair Extensions (Installation),New,Emp09
Cust0026,Item0024,2,2023-11-09,Conditioner (Volume),Product,Conditioner,16.62,33.24,Shampoo (Moisturizing),Regular,
Cust0088,Item0023,1,2023-02-28,Shampoo (Color-Safe),Product,Shampoo,15.98,15.98,Toner,Regular,
Cust0255,Item0020,1,2023-04-23,Waxing (Bikini),Service,Waxing,39.44,39.44,Hair Treatment (Keratin),Occasional,Emp10
Cust0033,Item0034,2,2023-12-14,Texturizing Spray,Product,Styling Products,26.58,53.16,Shampoo (Volume),Regular,
Cust0206,Item0019,1,2023-10-07,Waxing (Legs),Service,Waxing,23.62,23.62,Hair Treatment (Keratin),Regular,Emp01
Cust0071,Item0007,1,2023-01-24,Balayage,Service,Coloring,119.73,119.73,Balayage,New,Emp05
Cust0304,Item0003,1,2023-03-03,Haircut (Children's),Service,Haircut,31.19,31.19,Hair Coloring (Roots),New,Emp05
Cust0141,Item0014,1,2023-03-28,Hair Extensions (Installation),Service,Styling,91.08,91.08,Makeup Application,Occasional,Emp02
Cust0357,Item0006,1,2023-08-13,Highlights,Service,Coloring,71.07,71.07,Hair Treatment (Keratin),Regular,Emp01
Cust0125,Item0022,1,2023-02-21,Shampoo (Moisturizing),Product,Shampoo,36.48,36.48,Sunscreen,Occasional,
Cust0406,Item0033,1,2023-01-09,Heat Protectant Spray,Product,Styling Products,31.96,31.96,Moisturizer,Occasional,
Cust0451,Item0001,1,2023-01-04,Haircut (Women's),Service,Haircut,41.49,41.49,Highlights,New,Emp05
Cust0092,Item0039,2,2023-08-02,Toner,Product,Skincare,46.31,92.62,Hair Mask,Regular,
Cust0356,Item0036,3,2023-03-06,Face Wash,Product,Skincare,35.91,107.72999999999999,Conditioner (Moisturizing),New,
Cust0106,Item0009,1,2023-09-25,Hair Treatment (Keratin),Service,Treatment,52.48,52.48,Hair Coloring (Full),New,Emp01
Cust0231,Item0006,1,2023-11-09,Highlights,Service,Coloring,66.94,66.94,Hair Extensions (Removal),New,Emp05
Cust0355,Item0006,1,2023-09-13,Highlights,Service,Coloring,111.93,111.93,Hair Extensions (Removal),Regular,Emp04
Cust0314,Item0030,2,2023-08-03,Styling Gel,Product,Styling,28.64,57.28,Toner,Regular,
Cust0003,Item0007,1,2023-03-02,Balayage,Service,Coloring,61.11,61.11,Hair Treatment (Keratin),New,Emp02
Cust0272,Item0032,3,2023-09-17,Dry Shampoo,Product,Shampoo,21.04,63.12,Shampoo (Volume),New,
Cust0113,Item0007,1,2023-05-22,Balayage,Service,Coloring,75.42,75.42,Waxing (Eyebrows),Regular,Emp06
Cust0028,Item0005,1,2023-12-17,Hair Coloring (Roots),Service,Coloring,134.06,134.06,Hair Treatment (Deep Conditioning),Regular,Emp07
Cust0433,Item0036,2,2023-04-01,Face Wash,Product,Skincare,40.45,80.9,Heat Protectant Spray,Occasional,
Cust0082,Item0002,1,2023-01-28,Haircut (Men's),Service,Haircut,60.47,60.47,Hair Extensions (Installation),Regular,Emp07
Cust0331,Item0007,1,2023-08-11,Balayage,Service,Coloring,119.72,119.72,Hair Treatment (Deep Conditioning),New,Emp09
Cust0129,Item0015,1,2023-01-23,Hair Extensions (Removal),Service,Styling,65.82,65.82,Haircut (Women's),Occasional,Emp06
Cust0054,Item0038,1,2023-03-22,Sunscreen,Product,Skincare,19.31,19.31,Face Wash,Occasional,
Cust0403,Item0017,1,2023-03-01,Facial,Service,Facial,95.12,95.12,Makeup Application,Occasional,Emp02
Cust0037,Item0035,3,2023-10-24,Makeup Remover,Product,Makeup,21.6,64.80000000000001,Shampoo (Moisturizing),New,
Cust0167,Item0011,1,2023-04-28,Hair Styling (Blowout),Service,Styling,97.7,97.7,Waxing (Legs),New,Emp04
Cust0399,Item0008,1,2023-02-20,Hair Treatment (Deep Conditioning),Service,Treatment,89.5,89.5,Hair Extensions (Removal),Occasional,Emp06
Cust0122,Item0027,2,2023-04-23,Hair Mask,Product,Treatment Products,53.62,107.24,Conditioner (Moisturizing),New,
Cust0038,Item0016,1,2023-01-28,Makeup Application,Service,Makeup,103.44,103.44,Relaxer,Regular,Emp04
Cust0456,Item0007,1,2023-11-09,Balayage,Service,Coloring,145.64,145.64,Haircut (Men's),Regular,Emp09
Cust0233,Item0012,1,2023-03-11,Perm,Service,Styling,78.35,78.35,Waxing (Legs),Regular,Emp02
Cust0235,Item0032,2,2023-04-14,Dry Shampoo,Product,Shampoo,18.45,36.9,Conditioner (Volume),Occasional,
Cust0172,Item0019,1,2023-01-31,Waxing (Legs),Service,Waxing,42.87,42.87,Haircut (Women's),Regular,Emp05
Cust0144,Item0015,1,2023-08-23,Hair Extensions (Removal),Service,Styling,67.28,67.28,Hair Coloring (Roots),Regular,Emp09
Cust0215,Item0011,1,2023-04-23,Hair Styling (Blowout),Service,Styling,146.96,146.96,Haircut (Men's),Regular,Emp04
Cust0454,Item0006,1,2023-11-23,Highlights,Service,Coloring,165.52,165.52,Hair Styling (Blowout),New,Emp08
Cust0488,Item0006,1,2023-10-23,Highlights,Service,Coloring,182.45,182.45,Haircut (Children's),Regular,Emp05
Cust0497,Item0008,1,2023-02-14,Hair Treatment (Deep Conditioning),Service,Treatment,95.95,95.95,Hair Extensions (Installation),Regular,Emp08
Cust0211,Item0036,1,2023-10-30,Face Wash,Product,Skincare,31.07,31.07,Texturizing Spray,New,
Cust0243,Item0029,1,2023-08-08,Hair Spray,Product,Styling Products,21.64,21.64,Shampoo (Moisturizing),Regular,
Cust0377,Item0028,2,2023-08-11,Hair Serum,Product,Treatment Products,48.36,96.72,Shampoo (Moisturizing),Occasional,
Cust0297,Item0019,1,2023-03-18,Waxing (Legs),Service,Waxing,49.28,49.28,Hair Extensions (Installation),Regular,Emp06
Cust0468,Item0001,1,2023-08-02,Haircut (Women's),Service,Haircut,67.5,67.5,Balayage,New,Emp06
Cust0023,Item0016,1,2023-09-16,Makeup Application,Service,Makeup,71.37,71.37,Hair Styling (Updo),Regular,Emp09
Cust0018,Item0013,1,2023-09-03,Relaxer,Service,Styling,53.34,53.34,Waxing (Legs),Occasional,Emp01
Cust0415,Item0024,2,2023-09-11,Conditioner (Volume),Product,Conditioner,27.08,54.16,Texturizing Spray,Occasional,
Cust0124,Item0001,1,2023-12-21,Haircut (Women's),Service,Haircut,56.21,56.21,Haircut (Men's),Occasional,Emp04
Cust0375,Item0007,1,2023-03-09,Balayage,Service,Coloring,94.24,94.24,Waxing (Eyebrows),Occasional,Emp01
Cust0184,Item0003,1,2023-01-09,Haircut (Children's),Service,Haircut,56.45,56.45,Haircut (Women's),New,Emp10
Cust0246,Item0006,1,2023-12-27,Highlights,Service,Coloring,176.73,176.73,Hair Extensions (Installation),Regular,Emp01
Cust0236,Item0039,1,2023-08-21,Toner,Product,Skincare,66.96,66.96,Conditioner (Color-Safe),New,
Cust0238,Item0033,1,2023-07-09,Heat Protectant Spray,Product,Styling Products,22.75,22.75,Face Wash,Occasional,
Cust0321,Item0001,1,2023-11-18,Haircut (Women's),Service,Haircut,54.7,54.7,Perm,Regular,Emp02
Cust0037,Item0011,1,2023-09-29,Hair Styling (Blowout),Service,Styling,71.36,71.36,Waxing (Legs),New,Emp07
Cust0017,Item0009,1,2023-12-24,Hair Treatment (Keratin),Service,Treatment,70.24,70.24,Haircut (Women's),Occasional,Emp09
Cust0485,Item0019,1,2023-04-17,Waxing (Legs),Service,Waxing,23.48,23.48,Makeup Application,Occasional,Emp06
Cust0404,Item0020,1,2023-06-21,Waxing (Bikini),Service,Waxing,30.5,30.5,Makeup Application,Occasional,Emp07
Cust0377,Item0037,3,2023-07-06,Moisturizer,Product,Skincare,15.94,47.82,Shampoo (Moisturizing),Occasional,
Cust0455,Item0013,1,2023-07-07,Relaxer,Service,Styling,123.5,123.5,Hair Coloring (Roots),Regular,Emp05
Cust0239,Item0012,1,2023-07-07,Perm,Service,Styling,132.04,132.04,Waxing (Legs),Regular,Emp08
Cust0090,Item0003,1,2023-10-15,Haircut (Children's),Service,Haircut,61.98,61.98,Waxing (Bikini),New,Emp02
Cust0364,Item0025,2,2023-05-03,Conditioner (Moisturizing),Product,Conditioner,15.14,30.28,Hair Serum,Regular,
Cust0277,Item0016,1,2023-10-25,Makeup Application,Service,Makeup,65.72,65.72,Perm,Occasional,Emp08
Cust0447,Item0027,3,2023-04-26,Hair Mask,Product,Treatment Products,43.73,131.19,Conditioner (Moisturizing),Regular,
Cust0165,Item0009,1,2023-09-15,Hair Treatment (Keratin),Service,Treatment,65.04,65.04,Hair Treatment (Deep Conditioning),Occasional,Emp08
Cust0349,Item0002,1,2023-02-02,Haircut (Men's),Service,Haircut,27.7,27.7,Haircut (Children's),Occasional,Emp09
Cust0191,Item0016,1,2023-09-14,Makeup Application,Service,Makeup,100.61,100.61,Haircut (Men's),Occasional,Emp05
Cust0270,Item0036,3,2023-09-30,Face Wash,Product,Skincare,54.8,164.39999999999998,Face Wash,Regular,
Cust0348,Item0030,2,2023-11-14,Styling Gel,Product,Styling,18.74,37.48,Hair Serum,Regular,
Cust0189,Item0023,1,2023-08-23,Shampoo (Color-Safe),Product,Shampoo,27.27,27.27,Shampoo (Volume),Regular,
Cust0045,Item0006,1,2023-05-28,Highlights,Service,Coloring,174.46,174.46,Waxing (Eyebrows),Regular,Emp01
Cust0491,Item0024,1,2023-05-22,Conditioner (Volume),Product,Conditioner,29.28,29.28,Makeup Remover,Regular,
Cust0058,Item0016,1,2023-03-19,Makeup Application,Service,Makeup,111.76,111.76,Waxing (Bikini),Regular,Emp02
